epoch,train_loss,train_data_loss,val_loss,train_acc,val_acc,lr
1,1.705621290548426,1.6922129816983742,1.6133532291577186,0.37925925925925924,0.40469135802469136,0.003
2,1.3777906693479134,1.3643576618477151,1.3827664073308308,0.5118518518518519,0.49358024691358027,0.003
3,1.2696427564397934,1.256182648820221,1.335508814505589,0.551957671957672,0.5034567901234568,0.003
4,1.1957981079687288,1.1823120191866758,1.3074609317897279,0.5774074074074074,0.5182716049382716,0.003
5,1.145226745893287,1.131713105105849,1.2953454116538718,0.5987830687830688,0.5244444444444445,0.003
6,1.0983418222421113,1.0848007049257793,1.272193243474136,0.6212698412698413,0.5451851851851852,0.0027
7,1.0614851575293158,1.0479162115016312,1.2728732271547671,0.6357142857142857,0.5390123456790124,0.0027
8,1.0293297931958574,1.0157298443304799,1.2624730798933241,0.6480952380952381,0.5407407407407407,0.0027
9,1.001575410297556,0.987944019030011,1.2502744310873526,0.6593121693121693,0.5533333333333333,0.0027
10,0.974458773926316,0.960794248416941,1.2522603405257802,0.6701587301587302,0.548641975308642,0.0027
11,0.9437778301585364,0.9300796490371542,1.4157317528901276,0.6824867724867725,0.47358024691358025,0.0024300000000000003
12,0.9242407513890946,0.9105102344038625,1.1930053793353799,0.693015873015873,0.5777777777777777,0.0024300000000000003
13,0.8997510937294126,0.8859860861742938,1.2307041640340546,0.7012169312169312,0.562716049382716,0.0024300000000000003
14,0.880563039300707,0.866763750459782,1.1855635541751062,0.705925925925926,0.5777777777777777,0.0024300000000000003
15,0.8642486571693827,0.8504141591844104,1.2011904458057734,0.7155026455026455,0.571358024691358,0.0024300000000000003
16,0.8384666190437846,0.8245970903502571,1.204138986799452,0.7271428571428571,0.5765432098765432,0.002187
17,0.8194879218473486,0.8055852377099335,1.1812958574883732,0.7334920634920635,0.5804938271604938,0.002187
18,0.8069612938917046,0.7930242422774986,1.2189562133506493,0.7386243386243386,0.5745679012345679,0.002187
19,0.7882823467405208,0.7743110551531353,1.169823691462293,0.7448677248677249,0.5893827160493827,0.002187
20,0.7745216604783897,0.7605151832419098,1.176783684035878,0.7503703703703704,0.5837037037037037,0.002187
21,0.754122131403191,0.7400818911683622,1.1691601330556987,0.7611111111111111,0.585925925925926,0.0019683
22,0.7425303832814056,0.7284583175119269,1.228525078208358,0.7637566137566137,0.5617283950617284,0.0019683
23,0.7285841183998473,0.7144789561266621,1.154663263603493,0.7681481481481481,0.5985185185185186,0.0019683
24,0.7159919449223504,0.7018542245203856,1.199778108302458,0.774973544973545,0.5881481481481482,0.0019683
25,0.7035539070641754,0.6893828872461167,1.1747618628136907,0.7794708994708994,0.5935802469135802,0.0019683
26,0.6872607862769435,0.673057870095369,1.1789339256875309,0.7859259259259259,0.5935802469135802,0.0017714700000000002
27,0.6789988562446473,0.6647657274064563,1.2038972589116037,0.7885714285714286,0.5893827160493827,0.0017714700000000002
28,0.6671153741149901,0.6528517735193646,1.1754445861298362,0.7921164021164021,0.5960493827160493,0.0017714700000000002
29,0.656894404976174,0.642600194512221,1.209448936427081,0.7959259259259259,0.5876543209876544,0.0017714700000000002
30,0.6462157913811092,0.6318903802690052,1.1704353347825416,0.8015343915343915,0.6029629629629629,0.0017714700000000002
