epoch,train_loss,train_data_loss,val_loss,train_acc,val_acc,lr
1,1.7428528864741453,1.6092441687508234,1.547668327284448,0.4452910052910053,0.4696296296296296,0.01
2,1.5183155635914478,1.384312545155722,1.4220848044054009,0.5370899470899471,0.5212345679012346,0.01
3,1.4148177821549912,1.2803741969254911,1.4098626833786199,0.5784126984126984,0.5207407407407407,0.01
4,1.3377997459988884,1.202815666955615,1.3661222051691126,0.607989417989418,0.5185185185185185,0.01
5,1.2774595081725955,1.1418341982553875,1.3149407690542716,0.6253439153439153,0.5474074074074075,0.01
6,1.2144113448791904,1.0780973878234783,1.325227877298991,0.6497354497354497,0.5567901234567901,0.009000000000000001
7,1.163056015046539,1.0260168972217216,1.332932358906593,0.6743915343915344,0.5348148148148149,0.009000000000000001
8,1.1195875915204403,0.9817685194368716,1.3025678883658516,0.68994708994709,0.5575308641975308,0.009000000000000001
9,1.0783202954772666,0.9396927470378775,1.2464402613816439,0.7056084656084656,0.5785185185185185,0.009000000000000001
10,1.0366098590282664,0.8971017091110269,1.3110590321340678,0.7216931216931217,0.554074074074074,0.009000000000000001
11,0.9842940682555502,0.8439392675672258,1.3012188890833913,0.7423280423280423,0.5577777777777778,0.008100000000000001
12,0.9526454765249184,0.8114534533213056,1.2516382850835353,0.7505820105820106,0.5807407407407408,0.008100000000000001
13,0.9227088222636874,0.780648873016317,1.4357922616417025,0.7644973544973545,0.5098765432098765,0.008100000000000001
14,0.8900610749302212,0.7471188609562223,1.2932615882379037,0.7752380952380953,0.5669135802469136,0.008100000000000001
15,0.8694176786686123,0.7255721467008036,1.350544722933828,0.7824338624338625,0.5597530864197531,0.008100000000000001
16,0.8236788537887286,0.679005895228613,1.291609605035664,0.8,0.5703703703703704,0.007290000000000001
17,0.7977516152294097,0.6522573747332134,1.307173690089473,0.8088359788359788,0.5701234567901234,0.007290000000000001
18,0.7754773439437618,0.6291698664710635,1.4153513715296615,0.8153439153439154,0.5237037037037037,0.007290000000000001
19,0.7660079891945577,0.6188659304159659,1.622995217523457,0.8198412698412698,0.4693827160493827,0.007290000000000001
20,0.7306522081118791,0.5826920689981451,1.3771953592182677,0.8325925925925926,0.5644444444444444,0.007290000000000001
21,0.691818729260561,0.5431109100422531,1.3229244793197255,0.8460846560846561,0.5797530864197531,0.006561
22,0.669758231458109,0.5203326471772775,1.4842234104062304,0.8551851851851852,0.534074074074074,0.006561
23,0.6616544477790252,0.5114984833815741,1.3469120602548859,0.8555026455026455,0.5817283950617284,0.006561
24,0.6454681372764631,0.4946063267743146,1.4708765127040722,0.8604761904761905,0.5503703703703704,0.006561
25,0.6256112144104893,0.4740564086702135,1.4571813291973539,0.8703174603174603,0.5520987654320988,0.006561
26,0.6031920024335949,0.4509815381191395,1.3678432548781971,0.8776190476190476,0.577037037037037,0.005904900000000001
27,0.5791141989246252,0.4263204375209001,1.3581412649743352,0.8848677248677249,0.5844444444444444,0.005904900000000001
28,0.5707196304589223,0.4173465479429437,1.5053401211161672,0.8893121693121693,0.5414814814814815,0.005904900000000001
29,0.5556053759395253,0.4016694368256463,1.4416202495716237,0.8941798941798942,0.5592592592592592,0.005904900000000001
30,0.5447038956417606,0.3902102497204271,1.5038031917736854,0.896084656084656,0.5353086419753087,0.005904900000000001
