epoch,train_loss,train_data_loss,val_loss,train_acc,val_acc,lr
1,1.7242215509607826,1.7110117110751923,1.5965142622700443,0.3937037037037037,0.45135802469135805,0.003
2,1.5303727250453594,1.51712622889766,1.522868806226754,0.4893650793650794,0.4930864197530864,0.003
3,1.4503532737220886,1.4370682293523556,1.4774412231680787,0.5236507936507937,0.49580246913580245,0.003
4,1.3930545535790178,1.3797309180163833,1.4368976193887215,0.5448677248677248,0.5293827160493827,0.003
5,1.3474144398793015,1.3340522984600571,1.4232651018802032,0.5632804232804233,0.5239506172839506,0.003
6,1.3072263564850743,1.293826021441707,1.3826558346218534,0.5784656084656085,0.5422222222222223,0.0027
7,1.2738624742341016,1.2604262341393364,1.3621978595521715,0.5926455026455026,0.5466666666666666,0.0027
8,1.2430670921686366,1.2295928731544938,1.3466030410484031,0.6044444444444445,0.5454320987654321,0.0027
9,1.21512307922448,1.2016099541275589,1.3514788007736207,0.6143915343915344,0.5311111111111111,0.0027
10,1.1876247771460715,1.1740729169996957,1.3230954445732965,0.6228571428571429,0.5669135802469136,0.0027
11,1.1591095057936174,1.1455185746389722,1.3411984620270905,0.6337037037037037,0.5469135802469136,0.0024300000000000003
12,1.1368494069884363,1.1232210646987593,1.3001244006922215,0.642962962962963,0.5632098765432099,0.0024300000000000003
13,1.1141821167858463,1.1005153182700829,1.30023233137013,0.6525925925925926,0.5548148148148148,0.0024300000000000003
14,1.0947245317916268,1.0810183725407514,1.2806143514609631,0.6593650793650794,0.5688888888888889,0.0024300000000000003
15,1.0728931036537002,1.0591468700025448,1.2929759289894576,0.668941798941799,0.5558024691358024,0.0024300000000000003
16,1.0512959338875725,1.037510653425146,1.275082236631417,0.6753968253968254,0.5528395061728395,0.002187
17,1.03280231431844,1.018979089903453,1.2826861178433453,0.6848677248677248,0.5523456790123457,0.002187
18,1.0149589540150856,1.0010975368313058,1.2738069441877766,0.692962962962963,0.5649382716049383,0.002187
19,0.9981580964426311,0.9842578302867829,1.2504285591619986,0.6987830687830687,0.5824691358024692,0.002187
20,0.9806336887772785,0.9666939908108383,1.257151244422536,0.7038095238095238,0.5624691358024692,0.002187
21,0.9620756638791919,0.9480982379812413,1.2394000071655085,0.7138095238095238,0.5777777777777777,0.0019683
22,0.9473028561142216,0.9332888720022938,1.2400868653073722,0.7180952380952381,0.5790123456790124,0.0019683
23,0.9339663893423334,0.9199154166569785,1.2360326081735116,0.7235978835978836,0.5782716049382716,0.0019683
24,0.9184748815495328,0.9043867448019602,1.253138399536227,0.7298412698412698,0.5708641975308641,0.0019683
25,0.9053027307773571,0.8911771066100509,1.2675881557700075,0.7351851851851852,0.557037037037037,0.0019683
26,0.887953831222373,0.873792415447336,1.2439376313598067,0.7434391534391535,0.5750617283950618,0.0017714700000000002
27,0.8755571083664665,0.8613611555351782,1.2325340846144124,0.7485714285714286,0.5792592592592593,0.0017714700000000002
28,0.86299177176523,0.8487612547823992,1.2324042509220265,0.7519576719576719,0.5837037037037037,0.0017714700000000002
29,0.8511448048699597,0.8368793689384663,1.2381410286161634,0.7546031746031746,0.5775308641975309,0.0017714700000000002
30,0.8396719016940402,0.825371265411377,1.2434017178453045,0.7578835978835979,0.5758024691358025,0.0017714700000000002
