epoch,train_loss,train_data_loss,val_loss,train_acc,val_acc,lr
1,1.5808808799269338,1.5808808799269338,1.467343502809972,0.45386243386243386,0.5088888888888888,0.03
2,1.332628139768328,1.332628139768328,1.628600595438922,0.5446031746031746,0.4041975308641975,0.03
3,1.236625352915002,1.236625352915002,1.4177921006120282,0.5758730158730159,0.5125925925925926,0.03
4,1.1692336727323986,1.1692336727323986,1.9442016298976945,0.6067195767195768,0.3834567901234568,0.03
5,1.138166618876987,1.138166618876987,1.382183965459282,0.6162962962962963,0.5293827160493827,0.03
6,1.0613965830979524,1.0613965830979524,1.4452291509840223,0.6480423280423281,0.5007407407407407,0.027
7,1.024816710810182,1.024816710810182,1.5502378376619315,0.6613756613756614,0.48246913580246914,0.027
8,0.9827106195782859,0.9827106195782859,1.40196642022074,0.6745502645502646,0.542716049382716,0.027
9,0.955200866542796,0.955200866542796,1.388242914058544,0.6868783068783069,0.5348148148148149,0.027
10,0.9153919646601197,0.9153919646601197,1.4558034235165442,0.6994708994708995,0.5009876543209877,0.027
11,0.8599023620413725,0.8599023620413725,1.4846634333222,0.7214814814814815,0.5081481481481481,0.024300000000000002
12,0.8345052990459261,0.8345052990459261,1.4412719675935346,0.727037037037037,0.5414814814814815,0.024300000000000002
13,0.8165601171513713,0.8165601171513713,1.5638577900403812,0.737989417989418,0.49333333333333335,0.024300000000000002
14,0.7967123378521551,0.7967123378521551,1.5916659784905705,0.7434920634920635,0.502962962962963,0.024300000000000002
15,0.7881286344830952,0.7881286344830952,1.660925249170374,0.7428571428571429,0.4871604938271605,0.024300000000000002
16,0.7261275465147836,0.7261275465147836,1.643963043248212,0.7653968253968254,0.5111111111111111,0.02187
17,0.6871058209610994,0.6871058209610994,1.6555315784171776,0.7802645502645502,0.48987654320987656,0.02187
18,0.7012061148219638,0.7012061148219638,1.5907358321437128,0.773068783068783,0.5204938271604939,0.02187
19,0.6789216519379742,0.6789216519379742,1.6168999680766354,0.7833333333333333,0.5335802469135802,0.02187
20,0.6630968614482375,0.6630968614482375,1.6768855113747678,0.7864021164021164,0.5264197530864198,0.02187
21,0.6185084139354645,0.6185084139354645,2.138678044801877,0.8051851851851852,0.3925925925925926,0.019683
22,0.6259376059511982,0.6259376059511982,1.7004136903786364,0.7971428571428572,0.5335802469135802,0.019683
23,0.5923739832292789,0.5923739832292789,1.6549067876368393,0.8101058201058201,0.5444444444444444,0.019683
24,0.5708562894473,0.5708562894473,1.8019211762628438,0.8168253968253968,0.5133333333333333,0.019683
25,0.5424902893121911,0.5424902893121911,1.82636022762016,0.8278306878306878,0.508641975308642,0.019683
26,0.5278270939386711,0.5278270939386711,1.7553472932179768,0.8316931216931217,0.5254320987654321,0.0177147
27,0.5073882750102452,0.5073882750102452,1.8489242686165703,0.8364550264550265,0.5145679012345679,0.0177147
28,0.5152281862150424,0.5152281862150424,1.8263865322536892,0.8341269841269842,0.5271604938271605,0.0177147
29,0.49358941514656024,0.49358941514656024,1.893759977552626,0.8423809523809523,0.5103703703703704,0.0177147
30,0.4873212459478429,0.4873212459478429,1.8470760229487477,0.8412698412698413,0.5202469135802469,0.0177147
