epoch,train_loss,train_data_loss,val_loss,train_acc,val_acc,lr
1,1.5221076119639887,1.5221076119639887,1.330094269234457,0.45534391534391533,0.5185185185185185,0.01
2,1.1570749307561803,1.1570749307561803,1.533006071102472,0.5949735449735449,0.49925925925925924,0.01
3,1.032413394564674,1.032413394564674,1.3306641797666197,0.6404761904761904,0.5501234567901234,0.01
4,0.9314908238062782,0.9314908238062782,1.3306318545635836,0.6763492063492064,0.54,0.01
5,0.9115458904372321,0.9115458904372321,1.308961055867466,0.6896825396825397,0.557283950617284,0.01
6,0.7923316301492156,0.7923316301492156,1.16147230071786,0.7348148148148148,0.5883950617283951,0.009000000000000001
7,0.7308680043775568,0.7308680043775568,1.2502689652384062,0.7535978835978836,0.5866666666666667,0.009000000000000001
8,0.6786380203628035,0.6786380203628035,1.1458625209773028,0.7747089947089947,0.6195061728395062,0.009000000000000001
9,0.6416442689819941,0.6416442689819941,1.0672774448806857,0.787989417989418,0.6350617283950617,0.009000000000000001
10,0.773010067662234,0.773010067662234,1.148226308528288,0.7665079365079365,0.6133333333333333,0.009000000000000001
11,0.5540341455343539,0.5540341455343539,1.086183731055554,0.8256613756613757,0.6360493827160494,0.008100000000000001
12,0.5193365282545644,0.5193365282545644,1.1746137111569628,0.8349735449735449,0.6101234567901235,0.008100000000000001
13,0.4922082564439723,0.4922082564439723,1.127903322790876,0.8430687830687831,0.6306172839506173,0.008100000000000001
14,0.4744597727911813,0.4744597727911813,1.4489625697665744,0.8524867724867725,0.5706172839506173,0.008100000000000001
15,0.43468237760836487,0.43468237760836487,1.2210656388600667,0.8625396825396825,0.5933333333333334,0.008100000000000001
16,0.39010934159238503,0.39010934159238503,1.2373310761687197,0.8823809523809524,0.6076543209876544,0.007290000000000001
17,0.36811249307854466,0.36811249307854466,1.1466722214369127,0.8887830687830688,0.631358024691358,0.007290000000000001
18,0.35585683381431316,0.35585683381431316,1.1565999853169477,0.8917460317460317,0.6377777777777778,0.007290000000000001
19,0.3410163989458135,0.3410163989458135,1.61094984802199,0.8962433862433863,0.5592592592592592,0.007290000000000001
20,0.3247624658339869,0.3247624658339869,1.253099087314841,0.902010582010582,0.6,0.007290000000000001
21,0.29596484031626785,0.29596484031626785,2.3202313761063564,0.912063492063492,0.42148148148148146,0.006561
22,0.3412111767196151,0.3412111767196151,1.1939764722188313,0.9038624338624338,0.6414814814814814,0.006561
23,0.2706663376439816,0.2706663376439816,1.4353998241895511,0.9214285714285714,0.5990123456790123,0.006561
24,0.2604009014273447,0.2604009014273447,1.255160522490372,0.9247619047619048,0.6328395061728395,0.006561
25,0.2485413191558192,0.2485413191558192,1.2253874612737585,0.9274603174603174,0.6340740740740741,0.006561
26,0.23258466697243788,0.23258466697243788,1.2545607929170868,0.9347089947089947,0.6375308641975309,0.005904900000000001
27,0.22101722481389524,0.22101722481389524,1.248112237482895,0.9360846560846561,0.6407407407407407,0.005904900000000001
28,0.2174401239017961,0.2174401239017961,1.280643144419164,0.937037037037037,0.6338271604938271,0.005904900000000001
29,0.2081933472932331,0.2081933472932331,1.2834050533506605,0.9393121693121693,0.6370370370370371,0.005904900000000001
30,0.20206172403835115,0.20206172403835115,1.290492940949805,0.9418518518518518,0.6330864197530864,0.005904900000000001
